date,store_id,item_id,units,price,promo,promo_depth,dow,holiday,on_hand,stockout,brand,category,key,yhat_t7
2024-11-02,002,D,23,1.9729919556420112,1,0.2,5,0,66,0,Better,Snacks,002_D,11.0
2024-11-03,002,D,9,2.494185660661668,0,0.0,6,0,50,0,Better,Snacks,002_D,10.0
2024-11-04,002,D,11,2.493688978433533,0,0.0,0,0,58,0,Better,Snacks,002_D,9.0
2024-11-05,002,D,7,2.494810740877674,0,0.0,1,0,66,0,Better,Snacks,002_D,9.0
2024-11-06,002,D,9,2.4975055474433288,0,0.0,2,0,46,0,Better,Snacks,002_D,4.0
2024-11-07,002,D,7,2.533702723693342,0,0.0,3,0,56,0,Better,Snacks,002_D,5.0
2024-11-08,002,D,25,1.9342459013273847,1,0.2,4,0,36,0,Better,Snacks,002_D,10.0
2024-11-09,002,D,21,2.009175607253951,1,0.2,5,0,45,0,Better,Snacks,002_D,23.0
2024-11-10,002,D,12,2.484553284590812,0,0.0,6,0,39,0,Better,Snacks,002_D,9.0
2024-11-11,002,D,12,2.4997211861044417,0,0.0,0,0,45,0,Better,Snacks,002_D,11.0
2024-11-12,002,D,9,2.4937575879979077,0,0.0,1,0,51,0,Better,Snacks,002_D,7.0
2024-11-13,002,D,6,2.454309001926293,0,0.0,2,0,63,0,Better,Snacks,002_D,9.0
2024-11-14,002,D,11,2.5091601009757754,0,0.0,3,0,57,0,Better,Snacks,002_D,7.0
2024-11-15,002,D,11,2.455639267733285,0,0.0,4,0,49,0,Better,Snacks,002_D,25.0
2024-11-16,002,D,15,2.5425022884944664,0,0.0,5,0,62,0,Better,Snacks,002_D,21.0
2024-11-17,002,D,11,2.481973364016742,0,0.0,6,0,56,0,Better,Snacks,002_D,12.0
2024-11-18,002,D,12,2.4680051518883768,0,0.0,0,0,63,0,Better,Snacks,002_D,12.0
2024-11-19,002,D,8,2.5189562521741258,0,0.0,1,0,42,0,Better,Snacks,002_D,9.0
2024-11-20,002,D,7,2.4692917154758103,0,0.0,2,0,70,0,Better,Snacks,002_D,6.0
2024-11-21,002,D,8,2.516504181745325,0,0.0,3,0,58,0,Better,Snacks,002_D,11.0
2024-11-22,002,D,13,2.486851734248771,0,0.0,4,0,54,0,Better,Snacks,002_D,11.0
2024-11-23,002,D,24,1.9863634941013766,1,0.2,5,0,53,0,Better,Snacks,002_D,15.0
2024-11-24,002,D,6,2.5011685451530976,0,0.0,6,0,67,0,Better,Snacks,002_D,11.0
2024-11-25,002,D,8,2.4688867604083926,0,0.0,0,0,45,0,Better,Snacks,002_D,12.0
2024-11-26,002,D,9,2.474793505846547,0,0.0,1,0,74,0,Better,Snacks,002_D,8.0
2024-11-27,002,D,8,2.543090125570787,0,0.0,2,0,49,0,Better,Snacks,002_D,7.0
2024-11-28,002,D,8,2.4953621188860637,0,0.0,3,1,56,0,Better,Snacks,002_D,8.0
2024-11-29,002,D,30,2.0003223329863333,1,0.2,4,1,63,0,Better,Snacks,002_D,13.0
2024-11-30,002,D,13,2.4013928338678716,0,0.0,5,0,61,0,Better,Snacks,002_D,24.0
2024-12-01,002,D,9,2.531623064464691,0,0.0,6,0,60,0,Better,Snacks,002_D,6.0
2024-12-02,002,D,7,2.497044306045552,0,0.0,0,0,52,0,Better,Snacks,002_D,8.0
2024-12-03,002,D,6,2.445716715307723,0,0.0,1,0,59,0,Better,Snacks,002_D,9.0
2024-12-04,002,D,8,2.5016295230553487,0,0.0,2,0,61,0,Better,Snacks,002_D,8.0
2024-12-05,002,D,10,2.538823919055437,0,0.0,3,0,58,0,Better,Snacks,002_D,8.0
2024-12-06,002,D,19,2.00132427169413,1,0.2,4,0,76,0,Better,Snacks,002_D,30.0
2024-12-07,002,D,11,2.579798072865241,0,0.0,5,0,60,0,Better,Snacks,002_D,13.0
2024-12-08,002,D,6,2.5387850197585786,0,0.0,6,0,47,0,Better,Snacks,002_D,9.0
2024-12-09,002,D,6,2.484309431705824,0,0.0,0,0,69,0,Better,Snacks,002_D,7.0
2024-12-10,002,D,6,2.4704747594052483,0,0.0,1,0,59,0,Better,Snacks,002_D,6.0
2024-12-11,002,D,6,2.4825553593650325,0,0.0,2,0,66,0,Better,Snacks,002_D,8.0
2024-12-12,002,D,13,2.50350668720415,0,0.0,3,0,51,0,Better,Snacks,002_D,10.0
2024-12-13,002,D,21,1.9506597505092582,1,0.2,4,0,37,0,Better,Snacks,002_D,19.0
2024-12-14,002,D,14,2.496525681040716,0,0.0,5,0,48,0,Better,Snacks,002_D,11.0
2024-12-15,002,D,12,2.4395082425486367,0,0.0,6,0,54,0,Better,Snacks,002_D,6.0
2024-12-16,002,D,10,2.5220521662882964,0,0.0,0,0,66,0,Better,Snacks,002_D,6.0
2024-12-17,002,D,10,2.469167131544831,0,0.0,1,0,69,0,Better,Snacks,002_D,6.0
2024-12-18,002,D,9,2.4956169006761875,0,0.0,2,0,40,0,Better,Snacks,002_D,6.0
2024-12-19,002,D,3,2.4735855244684863,0,0.0,3,0,57,0,Better,Snacks,002_D,13.0
2024-12-20,002,D,15,2.5297291359341996,0,0.0,4,0,62,0,Better,Snacks,002_D,21.0
2024-12-21,002,D,10,2.514256690381007,0,0.0,5,0,46,0,Better,Snacks,002_D,14.0
2024-12-22,002,D,8,2.5487981492620144,0,0.0,6,0,68,0,Better,Snacks,002_D,12.0
2024-12-23,002,D,9,2.508809233863778,0,0.0,0,0,69,0,Better,Snacks,002_D,10.0
2024-12-24,002,D,13,2.4924494414217992,0,0.0,1,0,44,0,Better,Snacks,002_D,10.0
2024-12-25,002,D,7,2.5268306747866927,0,0.0,2,0,45,0,Better,Snacks,002_D,9.0
2024-12-26,002,D,8,2.4932978907885115,0,0.0,3,0,63,0,Better,Snacks,002_D,3.0
2024-12-27,002,D,21,2.0066277814569244,1,0.2,4,0,64,0,Better,Snacks,002_D,15.0
2024-12-28,002,D,22,2.0007550829318377,1,0.2,5,0,50,0,Better,Snacks,002_D,10.0
2024-12-29,002,D,8,2.500210381990001,0,0.0,6,0,50,0,Better,Snacks,002_D,8.0
2024-12-30,002,D,11,2.4889157418218955,0,0.0,0,0,41,0,Better,Snacks,002_D,9.0
2024-12-31,002,D,8,2.405467672937029,0,0.0,1,0,39,0,Better,Snacks,002_D,13.0
2025-01-01,002,D,9,2.4694047234539824,0,0.0,2,0,50,0,Better,Snacks,002_D,7.0
2025-01-02,002,D,9,2.4986724950065216,0,0.0,3,0,65,0,Better,Snacks,002_D,8.0
2025-01-03,002,D,13,2.500389389593049,0,0.0,4,0,57,0,Better,Snacks,002_D,21.0
2025-01-04,002,D,14,2.5007780803403548,0,0.0,5,0,58,0,Better,Snacks,002_D,22.0
2025-01-05,002,D,10,2.488643707766022,0,0.0,6,0,48,0,Better,Snacks,002_D,8.0
2025-01-06,002,D,10,2.4883246006313313,0,0.0,0,0,52,0,Better,Snacks,002_D,11.0
2025-01-07,002,D,11,2.52177336722524,0,0.0,1,0,60,0,Better,Snacks,002_D,8.0
2025-01-08,002,D,6,2.446102241166003,0,0.0,2,0,52,0,Better,Snacks,002_D,9.0
2025-01-09,002,D,12,2.463034231572785,0,0.0,3,0,66,0,Better,Snacks,002_D,9.0
2025-01-10,002,D,11,2.5021923643291895,0,0.0,4,0,60,0,Better,Snacks,002_D,13.0
2025-01-11,002,D,20,1.952731107357355,1,0.2,5,0,59,0,Better,Snacks,002_D,14.0
2025-01-12,002,D,6,2.489110307382668,0,0.0,6,0,53,0,Better,Snacks,002_D,10.0
2025-01-13,002,D,10,2.5033792935128147,0,0.0,0,0,57,0,Better,Snacks,002_D,10.0
2025-01-14,002,D,7,2.4497215961357486,0,0.0,1,0,56,0,Better,Snacks,002_D,11.0
2025-01-15,002,D,10,2.49886027383327,0,0.0,2,0,48,0,Better,Snacks,002_D,6.0
2025-01-16,002,D,10,2.5206568274375916,0,0.0,3,0,69,0,Better,Snacks,002_D,12.0
2025-01-17,002,D,11,2.491520189449916,0,0.0,4,0,49,0,Better,Snacks,002_D,11.0
2025-01-18,002,D,17,2.008960323201923,1,0.2,5,0,49,0,Better,Snacks,002_D,20.0
2025-01-19,002,D,10,2.539489355319152,0,0.0,6,0,59,0,Better,Snacks,002_D,6.0
2025-01-20,002,D,7,2.472045587776228,0,0.0,0,0,47,0,Better,Snacks,002_D,10.0
2025-01-21,002,D,9,2.463471581942882,0,0.0,1,0,71,0,Better,Snacks,002_D,7.0
2025-01-22,002,D,7,2.525016851329902,0,0.0,2,0,48,0,Better,Snacks,002_D,10.0
2025-01-23,002,D,16,2.5009553724161324,0,0.0,3,0,51,0,Better,Snacks,002_D,10.0
2025-01-24,002,D,11,2.4982498343406103,0,0.0,4,0,53,0,Better,Snacks,002_D,11.0
2025-01-25,002,D,20,1.96740327790363,1,0.2,5,0,40,0,Better,Snacks,002_D,17.0
2025-01-26,002,D,11,2.445502491187487,0,0.0,6,0,69,0,Better,Snacks,002_D,10.0
2025-01-27,002,D,12,2.5078899244356534,0,0.0,0,0,71,0,Better,Snacks,002_D,7.0
2024-08-01,002,E,9,2.0169174777018326,0,0.0,3,0,49,0,Choice,Beverage,002_E,
2024-08-02,002,E,11,2.002636319328349,0,0.0,4,0,59,0,Choice,Beverage,002_E,
2024-08-03,002,E,11,1.9850379645044725,0,0.0,5,0,57,0,Choice,Beverage,002_E,
2024-08-04,002,E,7,1.944503253455614,0,0.0,6,0,66,0,Choice,Beverage,002_E,
2024-08-05,002,E,11,1.9988176465742118,0,0.0,0,0,46,0,Choice,Beverage,002_E,
2024-08-06,002,E,13,2.0002053978662357,0,0.0,1,0,61,0,Choice,Beverage,002_E,
2024-08-07,002,E,3,2.038022483804428,0,0.0,2,0,63,0,Choice,Beverage,002_E,
2024-08-08,002,E,10,1.9769127901314636,0,0.0,3,0,67,0,Choice,Beverage,002_E,9.0
2024-08-09,002,E,15,1.9951872449288464,0,0.0,4,0,52,0,Choice,Beverage,002_E,11.0
2024-08-10,002,E,24,1.5574071375793952,1,0.2,5,0,58,0,Choice,Beverage,002_E,11.0
2024-08-11,002,E,10,1.9703329271881673,0,0.0,6,0,60,0,Choice,Beverage,002_E,7.0
2024-08-12,002,E,12,1.9882573058109247,0,0.0,0,0,65,0,Choice,Beverage,002_E,11.0
2024-08-13,002,E,7,1.9697751509896773,0,0.0,1,0,53,0,Choice,Beverage,002_E,13.0
2024-08-14,002,E,9,2.0185348623740014,0,0.0,2,0,63,0,Choice,Beverage,002_E,3.0
2024-08-15,002,E,12,1.9624922266129317,0,0.0,3,0,41,0,Choice,Beverage,002_E,10.0
2024-08-16,002,E,13,1.9570069381835227,0,0.0,4,0,62,0,Choice,Beverage,002_E,15.0
2024-08-17,002,E,18,1.5565927150806753,1,0.2,5,0,56,0,Choice,Beverage,002_E,24.0
2024-08-18,002,E,12,1.9820709530169058,0,0.0,6,0,54,0,Choice,Beverage,002_E,10.0
2024-08-19,002,E,9,1.9549824471000674,0,0.0,0,0,64,0,Choice,Beverage,002_E,12.0
2024-08-20,002,E,7,1.9949079239910037,0,0.0,1,0,59,0,Choice,Beverage,002_E,7.0
2024-08-21,002,E,11,2.0005574719026824,0,0.0,2,0,60,0,Choice,Beverage,002_E,9.0
2024-08-22,002,E,9,1.9995766747323247,0,0.0,3,0,53,0,Choice,Beverage,002_E,12.0
2024-08-23,002,E,15,1.9291611090923202,0,0.0,4,0,40,0,Choice,Beverage,002_E,13.0
2024-08-24,002,E,14,1.9539363637557745,0,0.0,5,0,51,0,Choice,Beverage,002_E,18.0
2024-08-25,002,E,8,2.0254210833360013,0,0.0,6,0,63,0,Choice,Beverage,002_E,12.0
2024-08-26,002,E,16,1.9943604900552605,0,0.0,0,0,63,0,Choice,Beverage,002_E,9.0
2024-08-27,002,E,8,1.97630550142512,0,0.0,1,0,72,0,Choice,Beverage,002_E,7.0
2024-08-28,002,E,9,2.011100307223597,0,0.0,2,0,55,0,Choice,Beverage,002_E,11.0
2024-08-29,002,E,10,2.040263596817051,0,0.0,3,0,57,0,Choice,Beverage,002_E,9.0
2024-08-30,002,E,11,1.9820115166364682,0,0.0,4,0,71,0,Choice,Beverage,002_E,15.0
2024-08-31,002,E,12,1.979805149424435,0,0.0,5,0,42,0,Choice,Beverage,002_E,14.0
2024-09-01,002,E,10,2.0037403615164333,0,0.0,6,0,83,0,Choice,Beverage,002_E,8.0
2024-09-02,002,E,11,1.9859497210379402,0,0.0,0,0,67,0,Choice,Beverage,002_E,16.0
2024-09-03,002,E,14,1.9638788008902188,0,0.0,1,0,47,0,Choice,Beverage,002_E,8.0
2024-09-04,002,E,11,1.9576936509912064,0,0.0,2,0,52,0,Choice,Beverage,002_E,9.0
2024-09-05,002,E,10,2.0129077961145296,0,0.0,3,0,47,0,Choice,Beverage,002_E,10.0
2024-09-06,002,E,12,2.0023973931609365,0,0.0,4,0,60,0,Choice,Beverage,002_E,11.0
2024-09-07,002,E,16,1.6041736584705817,1,0.2,5,0,70,0,Choice,Beverage,002_E,12.0
2024-09-08,002,E,9,1.973665179671361,0,0.0,6,0,44,0,Choice,Beverage,002_E,10.0
2024-09-09,002,E,9,1.9631346733277055,0,0.0,0,0,64,0,Choice,Beverage,002_E,11.0
2024-09-10,002,E,12,1.9610862124583386,0,0.0,1,0,54,0,Choice,Beverage,002_E,14.0
2024-09-11,002,E,8,1.9927615350798822,0,0.0,2,0,72,0,Choice,Beverage,002_E,11.0
2024-09-12,002,E,11,1.9851670745573202,0,0.0,3,0,52,0,Choice,Beverage,002_E,10.0
2024-09-13,002,E,11,2.034252217324169,0,0.0,4,0,50,0,Choice,Beverage,002_E,12.0
2024-09-14,002,E,22,1.5850871532134367,1,0.2,5,0,47,0,Choice,Beverage,002_E,16.0
2024-09-15,002,E,12,2.015736338608441,0,0.0,6,0,46,0,Choice,Beverage,002_E,9.0
2024-09-16,002,E,9,2.0016277249123036,0,0.0,0,0,76,0,Choice,Beverage,002_E,9.0
2024-09-17,002,E,7,1.9572870535379903,0,0.0,1,0,56,0,Choice,Beverage,002_E,12.0
2024-09-18,002,E,8,1.9684875467404794,0,0.0,2,0,51,0,Choice,Beverage,002_E,8.0
2024-09-19,002,E,9,2.0093882384549357,0,0.0,3,0,43,0,Choice,Beverage,002_E,11.0
2024-09-20,002,E,20,1.6119470051267724,1,0.2,4,0,65,0,Choice,Beverage,002_E,11.0
2024-09-21,002,E,18,1.6256903019434634,1,0.2,5,0,50,0,Choice,Beverage,002_E,22.0
2024-09-22,002,E,15,1.9731496645682849,0,0.0,6,0,53,0,Choice,Beverage,002_E,12.0
2024-09-23,002,E,8,1.956336443036683,0,0.0,0,0,48,0,Choice,Beverage,002_E,9.0
2024-09-24,002,E,8,2.0603734046223785,0,0.0,1,0,61,0,Choice,Beverage,002_E,7.0
2024-09-25,002,E,11,2.013809815109984,0,0.0,2,0,58,0,Choice,Beverage,002_E,8.0
2024-09-26,002,E,7,2.031358128791816,0,0.0,3,0,65,0,Choice,Beverage,002_E,9.0
2024-09-27,002,E,25,1.5896322168635701,1,0.2,4,0,43,0,Choice,Beverage,002_E,20.0
2024-09-28,002,E,16,2.00468967567342,0,0.0,5,0,57,0,Choice,Beverage,002_E,18.0
2024-09-29,002,E,13,2.0064732845410576,0,0.0,6,0,63,0,Choice,Beverage,002_E,15.0
2024-09-30,002,E,10,1.9228218802834494,0,0.0,0,0,54,0,Choice,Beverage,002_E,8.0
2024-10-01,002,E,8,1.991914625580308,0,0.0,1,0,57,0,Choice,Beverage,002_E,8.0
2024-10-02,002,E,6,2.013458463751742,0,0.0,2,0,46,0,Choice,Beverage,002_E,11.0
2024-10-03,002,E,10,2.0126739031089818,0,0.0,3,0,59,0,Choice,Beverage,002_E,7.0
2024-10-04,002,E,20,1.5477557746218165,1,0.2,4,0,55,0,Choice,Beverage,002_E,25.0
2024-10-05,002,E,20,1.627026178394202,1,0.2,5,0,57,0,Choice,Beverage,002_E,16.0
2024-10-06,002,E,5,1.944336661134741,0,0.0,6,0,60,0,Choice,Beverage,002_E,13.0
2024-10-07,002,E,10,1.9664684510050296,0,0.0,0,0,58,0,Choice,Beverage,002_E,10.0
2024-10-08,002,E,8,1.9844181111258377,0,0.0,1,0,56,0,Choice,Beverage,002_E,8.0
2024-10-09,002,E,12,2.0512124420532643,0,0.0,2,0,41,0,Choice,Beverage,002_E,6.0
2024-10-10,002,E,9,2.056914753553819,0,0.0,3,0,49,0,Choice,Beverage,002_E,10.0
2024-10-11,002,E,23,1.616964409891918,1,0.2,4,0,40,0,Choice,Beverage,002_E,20.0
2024-10-12,002,E,14,1.9873581317740838,0,0.0,5,0,58,0,Choice,Beverage,002_E,20.0
2024-10-13,002,E,8,2.034052731983963,0,0.0,6,0,59,0,Choice,Beverage,002_E,5.0
2024-10-14,002,E,9,1.9687827765952044,0,0.0,0,0,40,0,Choice,Beverage,002_E,10.0
2024-10-15,002,E,12,2.0095252612511967,0,0.0,1,0,51,0,Choice,Beverage,002_E,8.0
2024-10-16,002,E,9,2.0112448521259343,0,0.0,2,0,36,0,Choice,Beverage,002_E,12.0
2024-10-17,002,E,10,2.0122911925811535,0,0.0,3,0,58,0,Choice,Beverage,002_E,9.0
2024-10-18,002,E,20,1.588842444602814,1,0.2,4,0,56,0,Choice,Beverage,002_E,23.0
2024-10-19,002,E,23,1.6111333935478807,1,0.2,5,0,58,0,Choice,Beverage,002_E,14.0
2024-10-20,002,E,8,1.9415963254101305,0,0.0,6,0,55,0,Choice,Beverage,002_E,8.0
2024-10-21,002,E,11,2.0011517834012875,0,0.0,0,0,66,0,Choice,Beverage,002_E,9.0
2024-10-22,002,E,4,2.0247094186064576,0,0.0,1,0,47,0,Choice,Beverage,002_E,12.0
2024-10-23,002,E,3,1.9871499254565574,0,0.0,2,0,58,0,Choice,Beverage,002_E,9.0
2024-10-24,002,E,11,2.0397221918679076,0,0.0,3,0,54,0,Choice,Beverage,002_E,10.0
2024-10-25,002,E,11,2.0125406855651287,0,0.0,4,0,39,0,Choice,Beverage,002_E,20.0
2024-10-26,002,E,20,1.641234002160104,1,0.2,5,0,50,0,Choice,Beverage,002_E,23.0
2024-10-27,002,E,13,2.0054360582341575,0,0.0,6,0,59,0,Choice,Beverage,002_E,8.0
2024-10-28,002,E,7,2.0009164811000595,0,0.0,0,0,68,0,Choice,Beverage,002_E,11.0
2024-10-29,002,E,6,2.0165031457137355,0,0.0,1,0,61,0,Choice,Beverage,002_E,4.0
2024-10-30,002,E,10,2.0146541210212305,0,0.0,2,0,82,0,Choice,Beverage,002_E,3.0
2024-10-31,002,E,9,1.9980587006284058,0,0.0,3,0,60,0,Choice,Beverage,002_E,11.0
2024-11-01,002,E,18,1.6173294267946672,1,0.2,4,0,59,0,Choice,Beverage,002_E,11.0
2024-11-02,002,E,9,2.0009209882923598,0,0.0,5,0,53,0,Choice,Beverage,002_E,20.0
2024-11-03,002,E,6,1.9734516181832065,0,0.0,6,0,43,0,Choice,Beverage,002_E,13.0
2024-11-04,002,E,7,1.9640370580627504,0,0.0,0,0,65,0,Choice,Beverage,002_E,7.0
2024-11-05,002,E,6,1.9501134517847516,0,0.0,1,0,49,0,Choice,Beverage,002_E,6.0
2024-11-06,002,E,4,2.0068549698848046,0,0.0,2,0,55,0,Choice,Beverage,002_E,10.0
2024-11-07,002,E,8,2.0243725552003857,0,0.0,3,0,66,0,Choice,Beverage,002_E,9.0
2024-11-08,002,E,11,1.992133051868836,0,0.0,4,0,51,0,Choice,Beverage,002_E,18.0
2024-11-09,002,E,17,1.6345453735090867,1,0.2,5,0,49,0,Choice,Beverage,002_E,9.0
2024-11-10,002,E,9,2.0210942353805033,0,0.0,6,0,62,0,Choice,Beverage,002_E,6.0
2024-11-11,002,E,11,2.0193518753113313,0,0.0,0,0,61,0,Choice,Beverage,002_E,7.0
2024-11-12,002,E,8,2.015236566455191,0,0.0,1,0,61,0,Choice,Beverage,002_E,6.0
2024-11-13,002,E,13,2.0102127861761323,0,0.0,2,0,63,0,Choice,Beverage,002_E,4.0
2024-11-14,002,E,10,1.995266303709233,0,0.0,3,0,59,0,Choice,Beverage,002_E,8.0
2024-11-15,002,E,18,1.6093817055786506,1,0.2,4,0,40,0,Choice,Beverage,002_E,11.0
2024-11-16,002,E,13,1.5978721445125412,1,0.2,5,0,52,0,Choice,Beverage,002_E,17.0
2024-11-17,002,E,11,1.995179403172072,0,0.0,6,0,55,0,Choice,Beverage,002_E,9.0
2024-11-18,002,E,9,1.9683846897034283,0,0.0,0,0,57,0,Choice,Beverage,002_E,11.0
2024-11-19,002,E,11,1.91749887549944,0,0.0,1,0,50,0,Choice,Beverage,002_E,8.0
2024-11-20,002,E,14,1.9690821264506422,0,0.0,2,0,62,0,Choice,Beverage,002_E,13.0
2024-11-21,002,E,5,1.9111049298730336,0,0.0,3,0,56,0,Choice,Beverage,002_E,10.0
2024-11-22,002,E,11,2.005641367808438,0,0.0,4,0,54,0,Choice,Beverage,002_E,18.0
2024-11-23,002,E,20,1.6479616035628601,1,0.2,5,0,51,0,Choice,Beverage,002_E,13.0
2024-11-24,002,E,15,1.9966086037597013,0,0.0,6,0,38,0,Choice,Beverage,002_E,11.0
2024-11-25,002,E,12,2.004683102108621,0,0.0,0,0,58,0,Choice,Beverage,002_E,9.0
2024-11-26,002,E,12,2.0051846467189,0,0.0,1,0,49,0,Choice,Beverage,002_E,11.0
2024-11-27,002,E,13,1.9761826039142951,0,0.0,2,0,50,0,Choice,Beverage,002_E,14.0
2024-11-28,002,E,15,2.0070823820899757,0,0.0,3,1,59,0,Choice,Beverage,002_E,5.0
2024-11-29,002,E,13,2.013753009659237,0,0.0,4,1,47,0,Choice,Beverage,002_E,11.0
2024-11-30,002,E,11,1.9447083656040547,0,0.0,5,0,63,0,Choice,Beverage,002_E,20.0
2024-12-01,002,E,7,2.0345362248136594,0,0.0,6,0,51,0,Choice,Beverage,002_E,15.0
2024-12-02,002,E,14,1.9849755294857214,0,0.0,0,0,54,0,Choice,Beverage,002_E,12.0
2024-12-03,002,E,12,1.9835066400953871,0,0.0,1,0,59,0,Choice,Beverage,002_E,12.0
2024-12-04,002,E,8,1.961295637083474,0,0.0,2,0,76,0,Choice,Beverage,002_E,13.0
2024-12-05,002,E,18,2.0248028723270246,0,0.0,3,0,52,0,Choice,Beverage,002_E,15.0
2024-12-06,002,E,23,1.6119851403455558,1,0.2,4,0,50,0,Choice,Beverage,002_E,13.0
2024-12-07,002,E,23,1.5723309979092237,1,0.2,5,0,50,0,Choice,Beverage,002_E,11.0
2024-12-08,002,E,8,1.9907525841938882,0,0.0,6,0,66,0,Choice,Beverage,002_E,7.0
2024-12-09,002,E,8,1.9465723537736663,0,0.0,0,0,50,0,Choice,Beverage,002_E,14.0
2024-12-10,002,E,10,1.9772689109569999,0,0.0,1,0,64,0,Choice,Beverage,002_E,12.0
2024-12-11,002,E,9,2.0075951925555833,0,0.0,2,0,62,0,Choice,Beverage,002_E,8.0
2024-12-12,002,E,8,1.977864087774791,0,0.0,3,0,61,0,Choice,Beverage,002_E,18.0
2024-12-13,002,E,11,2.0014252811516706,0,0.0,4,0,67,0,Choice,Beverage,002_E,23.0
2024-12-14,002,E,8,2.0114278203875715,0,0.0,5,0,70,0,Choice,Beverage,002_E,23.0
2024-12-15,002,E,13,2.0171113907514275,0,0.0,6,0,60,0,Choice,Beverage,002_E,8.0
2024-12-16,002,E,13,2.0049837345208372,0,0.0,0,0,54,0,Choice,Beverage,002_E,8.0
2024-12-17,002,E,7,2.0003809287470435,0,0.0,1,0,51,0,Choice,Beverage,002_E,10.0
2024-12-18,002,E,10,2.031860282127691,0,0.0,2,0,57,0,Choice,Beverage,002_E,9.0
2024-12-19,002,E,7,2.029909078529101,0,0.0,3,0,64,0,Choice,Beverage,002_E,8.0
2024-12-20,002,E,14,1.9562847705870747,0,0.0,4,0,59,0,Choice,Beverage,002_E,11.0
2024-12-21,002,E,11,1.9598914849280498,0,0.0,5,0,48,0,Choice,Beverage,002_E,8.0
2024-12-22,002,E,6,1.9703209264136767,0,0.0,6,0,51,0,Choice,Beverage,002_E,13.0
2024-12-23,002,E,7,1.9706334564534638,0,0.0,0,0,53,0,Choice,Beverage,002_E,13.0
2024-12-24,002,E,7,2.0287027039757977,0,0.0,1,0,50,0,Choice,Beverage,002_E,7.0
2024-12-25,002,E,6,1.9915327217994216,0,0.0,2,0,52,0,Choice,Beverage,002_E,10.0
2024-12-26,002,E,8,1.9977701829677534,0,0.0,3,0,50,0,Choice,Beverage,002_E,7.0
2024-12-27,002,E,21,1.5472246270563808,1,0.2,4,0,42,0,Choice,Beverage,002_E,14.0
2024-12-28,002,E,18,1.5436596913274399,1,0.2,5,0,45,0,Choice,Beverage,002_E,11.0
2024-12-29,002,E,9,1.9836385407733912,0,0.0,6,0,61,0,Choice,Beverage,002_E,6.0
2024-12-30,002,E,11,2.0203039657385635,0,0.0,0,0,68,0,Choice,Beverage,002_E,7.0
2024-12-31,002,E,8,2.0338802252337107,0,0.0,1,0,62,0,Choice,Beverage,002_E,7.0
2025-01-01,002,E,7,1.9808031099058423,0,0.0,2,0,60,0,Choice,Beverage,002_E,6.0
2025-01-02,002,E,9,2.0411380343802255,0,0.0,3,0,60,0,Choice,Beverage,002_E,8.0
2025-01-03,002,E,12,2.023883766628335,0,0.0,4,0,64,0,Choice,Beverage,002_E,21.0
2025-01-04,002,E,19,1.5385518165264775,1,0.2,5,0,51,0,Choice,Beverage,002_E,18.0
2025-01-05,002,E,6,1.936405850861151,0,0.0,6,0,53,0,Choice,Beverage,002_E,9.0
2025-01-06,002,E,10,2.0014344442459517,0,0.0,0,0,63,0,Choice,Beverage,002_E,11.0
2025-01-07,002,E,7,1.9839408356383361,0,0.0,1,0,67,0,Choice,Beverage,002_E,8.0
2025-01-08,002,E,8,2.0306011255105147,0,0.0,2,0,57,0,Choice,Beverage,002_E,7.0
2025-01-09,002,E,11,2.019472830824606,0,0.0,3,0,62,0,Choice,Beverage,002_E,9.0
2025-01-10,002,E,12,1.9606949828228353,0,0.0,4,0,38,0,Choice,Beverage,002_E,12.0
2025-01-11,002,E,12,1.9800944415810897,0,0.0,5,0,41,0,Choice,Beverage,002_E,19.0
2025-01-12,002,E,8,1.9569304547045325,0,0.0,6,0,50,0,Choice,Beverage,002_E,6.0
2025-01-13,002,E,11,1.9873530048231645,0,0.0,0,0,61,0,Choice,Beverage,002_E,10.0
2025-01-14,002,E,6,2.005319876534139,0,0.0,1,0,57,0,Choice,Beverage,002_E,7.0
2025-01-15,002,E,10,2.018241075083744,0,0.0,2,0,55,0,Choice,Beverage,002_E,8.0
2025-01-16,002,E,14,1.9962431195628783,0,0.0,3,0,55,0,Choice,Beverage,002_E,11.0
2025-01-17,002,E,14,1.9593912845221202,0,0.0,4,0,50,0,Choice,Beverage,002_E,12.0
2025-01-18,002,E,19,1.9428866014017023,0,0.0,5,0,48,0,Choice,Beverage,002_E,12.0
2025-01-19,002,E,4,1.9379241443663684,0,0.0,6,0,57,0,Choice,Beverage,002_E,8.0
2025-01-20,002,E,13,1.9212716547515054,0,0.0,0,0,59,0,Choice,Beverage,002_E,11.0
2025-01-21,002,E,13,1.955396292939225,0,0.0,1,0,59,0,Choice,Beverage,002_E,6.0
2025-01-22,002,E,14,1.9877252592407335,0,0.0,2,0,56,0,Choice,Beverage,002_E,10.0
2025-01-23,002,E,5,1.9469069791881106,0,0.0,3,0,56,0,Choice,Beverage,002_E,14.0
2025-01-24,002,E,17,1.6179537167733267,1,0.2,4,0,49,0,Choice,Beverage,002_E,14.0
2025-01-25,002,E,21,1.5985497823884236,1,0.2,5,0,59,0,Choice,Beverage,002_E,19.0
2025-01-26,002,E,11,2.0183809344442865,0,0.0,6,0,55,0,Choice,Beverage,002_E,4.0
